X_georeferenced,Y_georeferenced,Z_georeferenced,ID
84126.5932436908,431838.613219935,0.590736837945034,716
84129.1367955276,431838.612210022,0,717
84129.3602096586,431838.612210022,0.589813306057801,718
84131.3917955276,431838.612210022,0,719
84131.92901436,431838.612210022,0.590940715707701,720
84123.9002955276,431831.857210022,2.5,721
84126.8567955276,431829.406210022,2.5,722
84134.5117955276,431835.231210022,2.4,723
84134.7017955276,431835.117210022,2.4,724
84124.0697955276,431831.857210022,2.64,725
84134.4747955275,431837.947210022,0,726
84136.7697955276,431826.962210022,0,727
84136.7697955276,431829.407210022,0,728
84136.7697955276,431833.562210022,0,729
84127.8817955276,431838.500210022,0,730
84130.1367955276,431838.500210022,0,731
84133.7917955276,431838.500210022,0,732
84136.2167955275,431835.005210022,0,733
84134.5117955276,431835.231210022,0,734
84136.7697955276,431825.302210022,0,735
84136.7697955276,431828.407210022,0,736
84136.7697955276,431831.902210022,0,737
84126.2217955276,431838.500210022,0,738
84129.1367955276,431838.500210022,0,739
84131.3917955276,431838.500210022,0,740
84134.7007955276,431835.174210022,0,741
84124.0697955276,431831.857210022,2.5,742
84128.1517955276,431828.189210022,0,743
84127.9822955276,431829.406210022,0,744
84129.2587955276,431827.575210022,0,745
84123.9002955276,431838.500210022,0,746
84136.7697955276,431833.562210022,0,747
84134.4747955275,431837.92720011,2.4,748
84136.1967955276,431835.005210022,2.4,749
84128.2087955276,431823.832210022,0,750
84128.1517955276,431828.189210022,0,751
84128.1517955276,431825.016210022,2.6,752
84126.8567955276,431829.575710022,2.5,753
84126.8567957656,431829.575710275,0,754
84127.8817959914,431838.500210883,0,755
84128.15179579,431825.239614481,0,756
84130.1367955276,431838.393210437,0,757
84136.6627948928,431826.962210498,0,758
84136.6627948928,431829.407210095,0,759
84124.0697949508,431838.500210883,0,760
84128.15179579,431829.467114578,0,761
84133.7917957168,431838.393210437,0,762
84136.1967954299,431834.898209815,0,763
84136.6627948928,431825.302209497,0,764
84123.9002955276,431831.857210022,0,765
84126.8567955276,431829.406210022,0,766
84124.1767955276,431831.857210022,0,767
84127.8817955276,431838.500210022,0,768
84130.1367955276,431838.500210022,0,769
84133.7917955276,431838.500210022,0,770
84136.7697955276,431829.407210022,0,771
84136.7697955276,431826.962210022,0,772
84136.7697955276,431823.832210022,0,773
84129.2587955276,431825.655210022,0,774
84128.1517955276,431825.655210022,0,775
84128.2937955276,431825.655210022,0,776
84123.9002955276,431831.857210022,0,777
84126.8567955276,431829.575710022,0,778
84126.8567955276,431830.297710022,0,779
84129.2587955276,431827.525210022,0,780
84129.2587955276,431826.045210022,0,781
84129.2587955276,431826.200210022,0,782
84130.2617955276,431823.832210022,0,783
84128.2087955276,431823.832210022,0,784
84123.9002955276,431836.213210022,0,785
84123.9002955276,431833.993210022,0,786
84123.9002955276,431831.857210022,0,787
84128.7337955276,431825.870210022,0,788
84128.1517955276,431825.655210022,0,789
84129.2587955276,431825.655210022,0,790
84128.1517955276,431825.655210022,0,791
84128.2937955276,431825.655210022,0,792
84128.1517955276,431825.655210022,2.64,793
84128.1517955276,431825.655210022,0,794
84128.1517955276,431826.045210022,0,795
84125.4901288609,431830.490876689,0,796
84125.4367955276,431829.575710022,0,797
84123.9002955276,431831.857210022,0,798
84126.8567955276,431829.575710022,0,799
84126.8567955276,431830.297710022,0,800
84123.9002955276,431829.932710022,2.5,801
84124.0697955276,431829.932710022,2.64,802
84124.0697955276,431829.932710022,2.5,803
84123.9002955276,431829.932710022,0,804
84125.4367955276,431829.575710022,0,805
84125.4367955276,431829.575710022,2.5,806
84123.9002955276,431829.932710022,0,807
84123.9002955276,431831.773210022,0,808
84123.9002955276,431829.932710022,0,809
84128.7337955276,431826.850210022,0,810
84128.1517955276,431826.125210022,0,811
84129.2587955276,431827.525210022,0,812
84129.2587955276,431826.045210022,0,813
84129.2587955276,431826.200210022,0,814
84128.1517955276,431826.045210022,0,815
84128.1517955276,431826.045210022,2.64,816
84128.1517955276,431827.575210022,0,817
84128.1517955276,431826.045210022,0,818
84128.1517955276,431826.045210022,0,819
84135.8903543511,431811.497469294,0,820
84134.7007955276,431810.767210022,0,821
84136.1967955276,431813.352210022,0,822
84134.8317955276,431810.107210022,0,823
84134.9017955276,431809.807219935,0,824
84134.8317955276,431809.807219935,0,825
84134.7007955276,431810.767210022,2.4,826
84137.1767955276,431813.187144005,0,827
84136.1967955276,431813.352210022,0,828
84137.1767955276,431813.187144005,0,829
84137.7867955276,431808.862210022,0,830
84134.8317955276,431809.807219935,0,831
84134.9967955276,431808.862210022,0,832
84134.7007955276,431810.767210022,0,833
84134.9967955276,431808.862210022,0,834
84134.7017955276,431813.483210022,0,835
84134.7007955276,431813.483210022,0,836
84114.0962955276,431832.883210022,0,837
84112.7337955276,431831.693210022,0,838
84115.4017955276,431831.693210022,0,839
84115.4017955276,431832.909210022,0,840
84112.7337955276,431833.993210022,0,841
84112.7337955276,431831.693210022,2.5,842
84112.7337955276,431831.693210022,0,843
84112.7337955276,431831.693210022,0,844
84131.6041275138,431816.203964739,0,845
84127.6287955276,431820.525210022,0,846
84127.6287955276,431820.582210022,0,847
84126.4767955276,431820.525210022,0,848
84126.5947955276,431820.525210022,0,849
84126.6008915276,431820.525210022,0.006096,850
84124.7517955276,431810.214210022,0,851
84130.2617955276,431823.832210022,0,852
84134.7017955276,431813.483210022,0,853
84134.7007955276,431813.483210022,0,854
84134.5117955276,431810.787219935,2.4,855
84134.7017955276,431813.597210022,2.4,856
84135.0552239698,431813.597210022,2.4567376763438,857
84134.5117955276,431813.540210022,0,858
84134.5181048713,431813.540210022,0.087666670332647,859
84136.8817955276,431815.152210022,0,860
84136.8817955276,431815.523658185,0.590736837945033,861
84136.8817955276,431820.702210022,0,862
84136.8817955276,431821.073658185,0.590736837945034,863
84126.2217955276,431810.10120011,0,864
84126.5932436908,431810.10120011,0.590736837945034,865
84129.1367955276,431810.102210022,0,866
84129.3602096586,431810.102210022,0.589813306057801,867
84131.3917955276,431810.102210022,0,868
84131.92901436,431810.102210022,0.590940715707701,869
84136.8817955276,431818.257210022,0,870
84136.8817955276,431818.480624153,0.5898133060578,871
84134.5117955276,431810.787219935,2.4,872
84134.7017955276,431813.483210022,2.4,873
84124.7517955276,431810.214210022,2.64,874
84134.5117955276,431813.483210022,0,875
84136.7697955276,431816.812210022,0,876
84136.7697955276,431819.257210022,0,877
84136.7697955276,431822.362210022,0,878
84128.0447955276,431820.582210022,0,879
84127.8817955276,431810.10120011,0,880
84130.1367955276,431810.102210022,0,881
84133.7917955276,431810.102210022,0,882
84136.1967955276,431813.483210022,0,883
84134.4747955275,431810.767210022,0,884
84136.7697955276,431815.152210022,0,885
84136.7697955276,431818.257210022,0,886
84136.7697955276,431820.702210022,0,887
84126.2217955276,431810.10120011,0,888
84129.1367955276,431810.102210022,0,889
84131.3917955276,431810.102210022,0,890
84134.7007955276,431813.483210022,0,891
84124.7517955276,431818.057210022,0,892
84133.7917955276,431810.214210022,0,893
84136.1967955276,431813.709210022,0,894
84134.4747955275,431810.214210022,0,895
84124.7517955276,431810.214210022,0,896
84126.5947955276,431820.475210022,0,897
84134.7017955276,431813.483210022,0,898
84134.4747955275,431810.767210022,0,899
84124.7517955276,431810.214210022,0,900
84127.8817955276,431810.214210022,0,901
84130.1367955276,431810.214210022,0,902
84136.7697955276,431822.362210022,0,903
84136.7697955276,431819.257210022,0,904
84136.7697955276,431816.812210022,0,905
84136.7697955276,431813.709210022,0,906
84126.4767955276,431819.197210022,0,907
84126.4767955276,431819.470210022,0,908
84128.2587955276,431820.525210022,0,909
84128.2837955276,431820.525210022,0,910
84130.2617955276,431820.525210022,0,911
84129.1317955276,431820.525210022,0,912
84125.2767955276,431818.057210022,0,913
84125.3267955276,431818.057210022,0,914
84126.9067955276,431818.057210022,0,915
84126.9067955276,431818.137210022,0,916
84126.4767955276,431819.197210022,0,917
84125.6269949366,431819.694833822,0,918
84126.4767955276,431820.525210022,0,919
84124.7517955276,431820.582210022,0,920
84124.7517955276,431819.197210022,0,921
84126.4767955276,431819.197210022,0,922
84126.4767955276,431819.470210022,0,923
84124.7517955276,431819.197210022,2.64,924
84124.7517955276,431819.197210022,0,925
84124.7517955276,431820.582210022,2.6,926
84124.7517955276,431819.197210022,0,927
84125.3267955276,431819.197210022,0,928
84125.2767955276,431819.197210022,0,929
84128.5879955276,431820.730329077,0,930
84128.1517955276,431820.582210022,0,931
84128.2587955276,431820.525210022,0,932
84128.2837955276,431820.525210022,0,933
84128.1517955276,431820.553710022,2.64,934
84128.1517955276,431820.525210022,0,935
84128.1517955276,431820.553710022,0,936
84128.1517955276,431820.525210022,0,937
84129.1317955276,431820.525210022,0,938
84128.1517955276,431820.915210022,0,939
84129.2123669561,431821.644124983,0,940
84128.1517955276,431820.915210022,0,941
84128.2087955276,431823.832210022,0,942
84130.2617955276,431820.525210022,0,943
84129.1317955276,431820.525210022,0,944
84129.1317955276,431820.525210022,0,945
84128.1517955276,431820.915210022,0,946
84128.1517955276,431820.915210022,2.64,947
84129.1317955276,431820.915210022,0,948
84128.1517955276,431823.832210022,0,949
84128.1517955276,431820.915210022,2.6,950
84128.15179579,431823.832209689,0,951
84128.7587959487,431822.582210407,0,952
84128.1517955276,431820.915210022,0,953
84128.2587955276,431822.582210022,0,954
84126.1687955276,431818.731210022,0,955
84125.2767955276,431818.057210022,0,956
84125.3267955276,431818.057210022,0,957
84126.9067955276,431818.057210022,0,958
84126.9067955276,431818.137210022,0,959
84126.4767955276,431819.197210022,0,960
84125.3267955276,431819.197210022,0,961
84125.2767955276,431819.197210022,0,962
84125.2767955276,431818.057210022,2.64,963
84125.2767955276,431818.057210022,0,964
84125.2767955276,431818.057210022,0,965
84123.8358533458,431831.693210022,0,966
84122.5967955276,431830.643210022,2.64,967
84124.1517955276,431830.643210022,0,968
84122.5967955276,431830.643210022,0,969
84122.5967955276,431830.643210022,0,970
84122.5967955276,431830.723210022,0,971
84122.5967955276,431834.243210022,0,972
84122.5967955276,431830.643210022,0,973
84124.1017955276,431830.643210022,0,974
84124.7517955276,431830.643210022,0,975
84113.6955098133,431837.375466621,0,976
84111.7167955276,431835.527276039,0,977
84112.3267955276,431835.362210022,0,978
84114.6717955276,431837.97720011,0,979
84111.7167955276,431835.527276039,2.4,980
84114.5067955276,431838.90720011,0,981
84114.6717955276,431837.97720011,0,982
84114.5067955276,431838.90720011,0,983
84111.7167955276,431835.527276039,0,984
84113.2567955276,431835.362210022,0,985
84111.7167955276,431835.527276039,0,986
84112.3267955276,431835.362210022,0,987
84111.7167955276,431839.852210022,0,988
84114.8027955276,431835.231210022,0,989
84113.2867955276,431835.231210022,0,990
84118.3482955276,431836.168710022,0,991
84116.7017955276,431835.218710022,0,992
84116.7017955276,431836.034710022,0,993
84116.7017955276,431837.118710022,0,994
84119.9947955276,431835.218710022,0,995
84116.7017955276,431835.218710022,2.5,996
84116.7017955276,431835.218710022,0,997
84116.7017955276,431835.218710022,0,998
84120.6803406812,431827.386651727,0,999
84121.2947955276,431825.016210022,0,1000
84121.2947955276,431823.982210022,0,1001
84121.2947955276,431823.988310106,0.006096,1002
84121.2947955276,431823.982210022,2.382,1003
84121.3517955276,431825.016210022,0,1004
84121.4587955276,431828.025210022,0,1005
84122.5967955276,431828.025210022,0,1006
84122.5967955276,431830.643210022,0,1007
84122.5967955276,431830.723210022,0,1008
84121.4587955276,431828.025210022,2.4384,1009
84118.9767955276,431823.832210022,2.64,1010
84121.2447955276,431828.189210022,0,1011
84121.4587955276,431828.025210022,0,1012
84121.2447955276,431829.557210022,0,1013
84118.9767955276,431823.832210022,0,1014
84120.1947955276,431827.525210022,0,1015
84120.2447955276,431828.189210022,0,1016
84121.4587955276,431828.132210022,2.4384,1017
84120.7947955276,431823.832210022,0,1018
84120.2447955276,431827.575210022,0,1019
84121.2947955276,431823.832210022,0,1020
84121.3517955276,431825.016210022,2.6,1021
84121.4587955276,431828.025210022,0,1022
84118.9767955276,431823.982210022,0,1023
84118.9767955276,431828.357210022,0,1024
84118.9767955276,431828.542210022,0,1025
84120.2447955276,431825.655210022,0,1026
84120.2447955276,431825.655210022,0,1027
84120.3297955276,431825.655210022,0,1028
84118.9767955276,431823.832210022,0,1029
84118.9767955276,431826.102210022,0,1030
84121.3517955276,431834.243210022,0,1031
84121.4837955276,431834.243210022,0,1032
84118.9767955276,431827.157210022,0,1033
84118.9767955276,431827.232210022,0,1034
84122.5967955276,431828.132210022,0,1035
84122.5967955276,431828.848210022,0,1036
84120.2447955276,431827.525210022,0,1037
84120.2447955276,431826.045210022,0,1038
84120.2447955276,431826.200210022,0,1039
84118.9767955276,431829.607210022,0,1040
84119.0517955276,431829.607210022,0,1041
84121.3517955276,431829.607210022,0,1042
84118.9767955276,431823.832210022,0,1043
84119.2417955276,431823.832210022,0,1044
84118.2767955276,431828.982210022,0,1045
84118.9767955276,431828.357210022,0,1046
84118.9767955276,431828.542210022,0,1047
84117.5767955276,431828.357210022,2.64,1048
84117.5767955276,431828.357210022,0,1049
84117.5767955276,431828.357210022,0,1050
84117.5767955276,431828.357210022,0,1051
84117.5767955276,431829.607210022,0,1052
84120.7697955275,431825.870210022,0,1053
84121.3517955276,431825.655210022,0,1054
84120.2447955276,431825.655210022,0,1055
84120.2447955276,431825.655210022,0,1056
84120.3297955276,431825.655210022,0,1057
84120.2447955276,431825.655210022,2.64,1058
84121.3517955276,431825.655210022,2.4384,1059
84120.2447955276,431825.655210022,0,1060
84120.2447955276,431826.045210022,0,1061
84114.3075455276,431825.838460022,0,1062
84118.9767955276,431823.832210022,0,1063
84118.9767955276,431826.102210022,0,1064
84112.6217955276,431825.302210022,0,1065
84112.6217955276,431825.673658185,0.590736837944859,1066
84112.6217955276,431825.302210022,2.64,1067
84112.6217955276,431826.962210022,0,1068
84112.6217955276,431825.302210022,0,1069
84112.6217955276,431825.302210022,0,1070
84112.7337955276,431823.832210022,0,1071
84112.7337955276,431826.962210022,0,1072
84112.7337955276,431827.157210022,0,1073
84112.7337955276,431823.832210022,0,1074
84122.7250177498,431837.075434447,0,1075
84122.5967955276,431834.243210022,0,1076
84121.3517955276,431834.243210022,0,1077
84121.4837955276,431834.243210022,0,1078
84121.6217955276,431838.613219935,0,1079
84121.9932436908,431838.613219935,0.590736837944859,1080
84121.3517955276,431834.243210022,2.64,1081
84123.2817955276,431838.500210022,0,1082
84121.6217955276,431838.500210022,0,1083
84121.3517955276,431834.243210022,0,1084
84121.3517955276,431838.500210022,0,1085
84123.2817955276,431838.500210022,0,1086
84121.3517955276,431834.243210022,0,1087
84124.7517955276,431834.243210022,0,1088
84114.9513955276,431828.577210022,0,1089
84118.9767955276,431827.157210022,0,1090
84118.9767955276,431827.232210022,0,1091
84117.5767955276,431828.357210022,0,1092
84117.5767955276,431828.357210022,0,1093
84112.7337955276,431827.157210022,0,1094
84112.6217955276,431828.407210022,0,1095
84112.6217955276,431828.630624153,0.589813306057626,1096
84112.6217955276,431828.407210022,2.64,1097
84112.6217955276,431829.407210022,0,1098
84112.6217955276,431828.407210022,0,1099
84112.6217955276,431828.407210022,0,1100
84112.7337955276,431827.157210022,0,1101
